CountryID,TimeID,lnGDP,D
50,1977,907.63 ,0 
50,1978,907.71 ,1 
50,1979,906.86 ,1 
50,1980,908.41 ,1 
50,1981,907.47 ,1 
50,1982,908.18 ,1 
50,1983,909.46 ,1 
50,1984,910.82 ,1 
50,1985,912.75 ,1 
50,1986,915.65 ,1 
50,1987,920.80 ,1 
50,1988,925.55 ,1 
50,1989,930.07 ,1 
50,1990,933.63 ,1 
50,1991,935.91 ,1 
50,1992,936.51 ,1 
50,1993,935.16 ,1 
50,1994,937.25 ,1 
50,1995,939.73 ,1 
50,1996,941.89 ,1 
50,1997,945.42 ,1 
50,1998,949.44 ,1 
50,1999,953.56 ,1 
50,2000,957.65 ,1 
50,2001,960.10 ,1 
50,2002,961.33 ,1 
50,2003,962.72 ,1 
50,2004,964.31 ,1 
50,2005,966.22 ,1 
50,2006,968.52 ,1 
50,2007,970.32 ,1 
50,2008,969.67 ,1 
50,2009,965.11 ,1 
50,2010,964.61 ,1 
53,1960,889.65 ,1 
53,1961,896.27 ,1 
53,1962,898.53 ,1 
53,1963,901.05 ,1 
53,1964,905.60 ,1 
53,1965,910.44 ,1 
53,1966,912.41 ,1 
53,1967,914.01 ,1 
53,1968,915.84 ,1 
53,1969,925.06 ,1 
53,1970,930.63 ,1 
53,1971,932.84 ,1 
53,1972,939.69 ,1 
53,1973,945.87 ,1 
53,1974,948.54 ,1 
53,1975,949.88 ,1 
53,1976,949.92 ,1 
53,1977,949.88 ,1 
53,1978,952.47 ,1 
53,1979,959.10 ,1 
53,1980,964.04 ,1 
53,1981,964.89 ,1 
53,1982,967.33 ,1 
53,1983,969.71 ,1 
53,1984,972.24 ,1 
53,1985,975.07 ,1 
53,1986,977.35 ,1 
53,1987,980.50 ,1 
53,1988,985.30 ,1 
53,1989,989.89 ,1 
53,1990,989.95 ,1 
53,1991,983.22 ,1 
53,1992,979.11 ,1 
53,1993,977.81 ,1 
53,1994,980.97 ,1 
53,1995,984.47 ,1 
53,1996,987.65 ,1 
53,1997,993.38 ,1 
53,1998,998.02 ,1 
53,1999,1001.60 ,1 
53,2000,1006.60 ,1 
53,2001,1008.60 ,1 
53,2002,1010.20 ,1 
53,2003,1012.00 ,1 
53,2004,1015.70 ,1 
53,2005,1018.20 ,1 
53,2006,1022.20 ,1 
53,2007,1026.90 ,1 
53,2008,1026.80 ,1 
53,2009,1017.60 ,1 
53,2010,1020.80 ,1 
54,1960,701.31 ,1 
54,1961,701.33 ,1 
54,1962,701.39 ,1 
54,1963,704.14 ,1 
54,1964,705.69 ,1 
54,1965,700.01 ,1 
54,1966,697.36 ,1 
54,1967,707.49 ,1 
54,1968,712.89 ,1 
54,1969,713.31 ,1 
54,1970,723.16 ,1 
54,1971,727.72 ,1 
54,1972,732.85 ,1 
54,1973,741.77 ,1 
54,1974,742.33 ,1 
54,1975,740.89 ,1 
54,1976,741.71 ,1 
54,1977,745.64 ,1 
54,1978,745.65 ,1 
54,1979,755.20 ,1 
54,1980,751.40 ,1 
54,1981,755.10 ,1 
54,1982,746.32 ,1 
54,1983,739.73 ,1 
54,1984,745.63 ,1 
54,1985,739.31 ,1 
54,1986,745.82 ,1 
54,1987,738.55 ,0 
54,1988,739.34 ,0 
54,1989,746.29 ,0 
54,1990,751.38 ,1 
54,1991,747.70 ,1 
54,1992,752.39 ,1 
54,1993,753.09 ,1 
54,1994,756.65 ,1 
54,1995,757.83 ,1 
54,1996,761.36 ,1 
54,1997,758.06 ,1 
54,1998,758.41 ,1 
54,1999,766.07 ,1 
54,2000,763.76 ,1 
54,2001,765.36 ,1 
54,2002,768.32 ,1 
54,2003,769.19 ,1 
54,2004,774.14 ,1 
54,2005,774.42 ,1 
54,2006,775.58 ,0 
54,2007,773.86 ,0 
54,2008,773.89 ,0 
54,2009,771.58 ,0 
54,2010,771.01 ,0 
55,1960,892.32 ,1 
55,1961,896.36 ,1 
55,1962,901.43 ,1 
55,1963,905.24 ,1 
55,1964,910.23 ,1 
55,1965,913.72 ,1 
55,1966,917.79 ,1 
55,1967,921.49 ,1 
55,1968,924.89 ,1 
55,1969,930.90 ,1 
55,1970,935.71 ,1 
55,1971,940.11 ,1 
55,1972,943.75 ,1 
55,1973,949.37 ,1 
55,1974,953.23 ,1 
55,1975,951.47 ,1 
55,1976,955.23 ,1 
55,1977,958.29 ,1 
55,1978,961.71 ,1 
55,1979,964.69 ,1 
55,1980,965.87 ,1 
55,1981,966.35 ,1 
55,1982,968.21 ,1 
55,1983,968.88 ,1 
55,1984,969.80 ,1 
55,1985,970.83 ,1 
55,1986,972.50 ,1 
55,1987,974.29 ,1 
55,1988,978.30 ,1 
55,1989,981.87 ,1 
55,1990,983.96 ,1 
55,1991,984.52 ,1 
55,1992,985.55 ,1 
55,1993,984.47 ,1 
55,1994,986.29 ,1 
55,1995,987.91 ,1 
55,1996,988.57 ,1 
55,1997,990.33 ,1 
55,1998,993.24 ,1 
55,1999,996.16 ,1 
55,2000,999.10 ,1 
55,2001,1000.20 ,1 
55,2002,1000.40 ,1 
55,2003,1000.60 ,1 
55,2004,1002.40 ,1 
55,2005,1003.40 ,1 
55,2006,1005.20 ,1 
55,2007,1006.80 ,1 
55,2008,1006.20 ,1 
55,2009,1002.90 ,1 
55,2010,1003.80 ,1 
56,1960,751.03 ,0 
56,1961,764.25 ,0 
56,1962,770.83 ,0 
56,1963,776.08 ,0 
56,1964,779.83 ,0 
56,1965,787.09 ,0 
56,1966,790.72 ,0 
56,1967,793.93 ,0 
56,1968,795.43 ,0 
56,1969,801.98 ,0 
56,1970,808.74 ,0 
56,1971,816.60 ,0 
56,1972,825.12 ,0 
56,1973,832.38 ,0 
56,1974,863.10 ,0 
56,1975,878.05 ,0 
56,1976,905.89 ,0 
56,1977,889.77 ,0 
56,1978,859.54 ,0 
56,1979,857.23 ,0 
56,1980,856.89 ,0 
56,1981,858.93 ,0 
56,1982,852.81 ,0 
56,1983,855.24 ,0 
56,1984,859.42 ,0 
56,1985,853.96 ,0 
56,1986,850.05 ,0 
56,1987,828.12 ,0 
56,1988,837.07 ,0 
56,1989,842.10 ,0 
56,1990,843.96 ,0 
56,1991,846.65 ,0 
56,1992,840.27 ,0 
56,1993,840.94 ,0 
56,1994,841.49 ,0 
56,1995,843.39 ,0 
56,1996,844.15 ,0 
56,1997,847.07 ,0 
56,1998,847.95 ,0 
56,1999,836.17 ,0 
56,2000,831.94 ,0 
56,2001,831.81 ,0 
56,2002,829.40 ,0 
56,2003,829.78 ,0 
56,2004,829.11 ,0 
56,2005,830.13 ,0 
56,2006,829.40 ,0 
56,2007,832.93 ,0 
56,2008,833.36 ,0 
56,2009,830.09 ,0 
56,2010,833.82 ,0 
57,1960,921.63 ,1 
57,1961,923.41 ,1 
57,1962,923.88 ,1 
57,1963,927.01 ,1 
57,1964,931.28 ,1 
57,1965,933.38 ,1 
57,1966,934.86 ,1 
57,1967,936.61 ,1 
57,1968,940.03 ,1 
57,1969,941.64 ,1 
57,1970,943.67 ,1 
57,1971,945.26 ,1 
57,1972,948.42 ,1 
57,1973,955.11 ,1 
57,1974,953.68 ,1 
57,1975,953.06 ,1 
57,1976,955.69 ,1 
57,1977,958.09 ,1 
57,1978,961.28 ,1 
57,1979,963.84 ,1 
57,1980,961.61 ,1 
57,1981,960.35 ,1 
57,1982,962.57 ,1 
57,1983,966.16 ,1 
57,1984,968.66 ,1 
57,1985,971.99 ,1 
57,1986,975.69 ,1 
57,1987,979.94 ,1 
57,1988,984.63 ,1 
57,1989,986.62 ,1 
57,1990,987.10 ,1 
57,1991,985.39 ,1 
57,1992,985.27 ,1 
57,1993,987.22 ,1 
57,1994,991.16 ,1 
57,1995,993.90 ,1 
57,1996,996.49 ,1 
57,1997,1002.30 ,1 
57,1998,1005.70 ,1 
57,1999,1009.00 ,1 
57,2000,1013.00 ,1 
57,2001,1015.70 ,1 
57,2002,1018.00 ,1 
57,2003,1021.00 ,1 
57,2004,1023.50 ,1 
57,2005,1024.90 ,1 
57,2006,1026.90 ,1 
57,2007,1029.60 ,1 
57,2008,1027.90 ,1 
57,2009,1022.70 ,1 
57,2010,1024.10 ,1 
59,1960,564.12 ,0 
59,1961,564.34 ,0 
59,1962,565.23 ,0 
59,1963,566.53 ,0 
59,1964,565.90 ,0 
59,1965,564.70 ,0 
59,1966,558.09 ,0 
59,1967,559.09 ,0 
59,1968,557.51 ,0 
59,1969,561.27 ,0 
59,1970,568.25 ,1 
59,1971,570.72 ,1 
59,1972,565.37 ,0 
59,1973,565.33 ,0 
59,1974,569.28 ,0 
59,1975,553.65 ,0 
59,1976,548.10 ,0 
59,1977,548.66 ,0 
59,1978,555.16 ,0 
59,1979,550.69 ,1 
59,1980,548.76 ,1 
59,1981,542.28 ,0 
59,1982,531.79 ,0 
59,1983,523.62 ,0 
59,1984,528.46 ,0 
59,1985,530.19 ,0 
59,1986,532.28 ,0 
59,1987,534.16 ,0 
59,1988,536.94 ,0 
59,1989,539.21 ,0 
59,1990,539.74 ,0 
59,1991,542.07 ,0 
59,1992,543.03 ,0 
59,1993,544.93 ,0 
59,1994,545.43 ,0 
59,1995,546.82 ,0 
59,1996,548.81 ,1 
59,1997,550.51 ,1 
59,1998,552.74 ,1 
59,1999,554.70 ,1 
59,2000,555.96 ,1 
59,2001,557.47 ,1 
59,2002,559.45 ,1 
59,2003,562.08 ,1 
59,2004,565.09 ,1 
59,2005,568.39 ,1 
59,2006,572.17 ,1 
59,2007,576.01 ,1 
59,2008,581.71 ,1 
59,2009,583.24 ,1 
59,2010,588.33 ,1 
64,1960,812.73 ,1 
64,1961,822.51 ,1 
64,1962,823.43 ,1 
64,1963,832.72 ,1 
64,1964,840.29 ,1 
64,1965,848.80 ,1 
64,1966,853.98 ,1 
64,1967,858.50 ,0 
64,1968,864.31 ,0 
64,1969,873.38 ,0 
64,1970,880.81 ,0 
64,1971,887.92 ,0 
64,1972,896.95 ,0 
64,1973,904.28 ,0 
64,1974,897.25 ,0 
64,1975,902.49 ,1 
64,1976,907.56 ,1 
64,1977,909.16 ,1 
64,1978,914.86 ,1 
64,1979,916.84 ,1 
64,1980,916.53 ,1 
64,1981,914.07 ,1 
64,1982,912.31 ,1 
64,1983,910.65 ,1 
64,1984,912.14 ,1 
64,1985,914.23 ,1 
64,1986,914.42 ,1 
64,1987,911.80 ,1 
64,1988,915.63 ,1 
64,1989,918.84 ,1 
64,1990,918.17 ,1 
64,1991,920.25 ,1 
64,1992,919.85 ,1 
64,1993,917.32 ,1 
64,1994,918.47 ,1 
64,1995,919.78 ,1 
64,1996,921.41 ,1 
64,1997,924.35 ,1 
64,1998,927.12 ,1 
64,1999,930.04 ,1 
64,2000,934.10 ,1 
64,2001,937.92 ,1 
64,2002,940.96 ,1 
64,2003,946.40 ,1 
64,2004,950.33 ,1 
64,2005,952.21 ,1 
64,2006,957.20 ,1 
64,2007,959.76 ,1 
64,2008,959.20 ,1 
64,2009,955.49 ,1 
64,2010,951.62 ,1 
66,1960,686.61 ,0 
66,1961,688.10 ,0 
66,1962,688.85 ,0 
66,1963,695.25 ,0 
66,1964,697.07 ,0 
66,1965,698.64 ,0 
66,1966,701.32 ,1 
66,1967,702.67 ,1 
66,1968,708.39 ,1 
66,1969,710.33 ,1 
66,1970,713.19 ,1 
66,1971,715.90 ,1 
66,1972,720.25 ,1 
66,1973,724.11 ,1 
66,1974,727.63 ,0 
66,1975,726.98 ,0 
66,1976,731.60 ,0 
66,1977,736.67 ,0 
66,1978,739.14 ,0 
66,1979,741.34 ,0 
66,1980,742.60 ,0 
66,1981,740.78 ,0 
66,1982,734.70 ,0 
66,1983,729.62 ,0 
66,1984,727.67 ,0 
66,1985,724.66 ,0 
66,1986,722.46 ,1 
66,1987,723.64 ,1 
66,1988,725.18 ,1 
66,1989,726.77 ,1 
66,1990,727.54 ,1 
66,1991,728.83 ,1 
66,1992,731.24 ,1 
66,1993,732.77 ,1 
66,1994,734.41 ,1 
66,1995,736.94 ,1 
66,1996,737.58 ,1 
66,1997,739.58 ,1 
66,1998,742.18 ,1 
66,1999,743.64 ,1 
66,2000,744.82 ,1 
66,2001,744.70 ,1 
66,2002,746.02 ,1 
66,2003,746.03 ,1 
66,2004,746.63 ,1 
66,2005,747.35 ,1 
66,2006,750.12 ,1 
66,2007,753.78 ,1 
66,2008,754.56 ,1 
66,2009,752.63 ,1 
66,2010,752.87 ,1 
68,1960,662.17 ,0 
68,1961,660.73 ,0 
68,1962,663.00 ,0 
68,1963,663.21 ,0 
68,1964,665.30 ,0 
68,1965,670.93 ,0 
68,1966,673.32 ,0 
68,1967,676.43 ,0 
68,1968,680.20 ,0 
68,1969,678.23 ,0 
68,1970,679.10 ,0 
68,1971,680.27 ,0 
68,1972,683.07 ,0 
68,1973,687.79 ,0 
68,1974,683.62 ,0 
68,1975,682.73 ,0 
68,1976,689.65 ,0 
68,1977,696.41 ,0 
68,1978,702.79 ,0 
68,1979,704.19 ,0 
68,1980,701.73 ,0 
68,1981,701.13 ,0 
68,1982,696.65 ,1 
68,1983,692.68 ,1 
68,1984,693.90 ,1 
68,1985,694.99 ,1 
68,1986,692.72 ,1 
68,1987,695.61 ,1 
68,1988,697.20 ,1 
68,1989,698.55 ,1 
68,1990,695.82 ,1 
68,1991,696.25 ,1 
68,1992,699.00 ,1 
68,1993,702.40 ,1 
68,1994,698.54 ,1 
68,1995,700.09 ,1 
68,1996,701.29 ,1 
68,1997,703.92 ,1 
68,1998,704.62 ,1 
68,1999,700.61 ,1 
68,2000,704.12 ,1 
68,2001,704.75 ,1 
68,2002,706.40 ,1 
68,2003,708.83 ,1 
68,2004,712.88 ,1 
68,2005,716.75 ,1 
68,2006,721.12 ,1 
68,2007,725.13 ,1 
68,2008,727.29 ,1 
68,2009,723.14 ,1 
68,2010,723.88 ,1 
72,1960,530.16 ,0 
72,1961,533.63 ,0 
72,1962,533.05 ,0 
72,1963,528.28 ,0 
72,1964,529.16 ,0 
72,1965,527.57 ,0 
72,1966,527.83 ,0 
72,1967,526.38 ,0 
72,1968,535.18 ,0 
72,1969,539.83 ,0 
72,1970,545.12 ,0 
72,1971,549.34 ,0 
72,1972,554.41 ,0 
72,1973,561.23 ,0 
72,1974,566.69 ,0 
72,1975,570.24 ,0 
72,1976,573.64 ,0 
72,1977,579.55 ,0 
72,1978,586.01 ,0 
72,1979,590.54 ,0 
72,1980,596.62 ,0 
72,1981,602.19 ,0 
72,1982,601.05 ,0 
72,1983,606.98 ,0 
72,1984,611.78 ,0 
72,1985,613.15 ,0 
72,1986,616.97 ,0 
72,1987,620.23 ,0 
72,1988,624.55 ,0 
72,1989,631.47 ,0 
72,1990,638.37 ,0 
72,1991,645.25 ,0 
72,1992,650.60 ,0 
72,1993,656.03 ,0 
72,1994,661.78 ,0 
72,1995,668.37 ,0 
72,1996,674.32 ,0 
72,1997,677.53 ,0 
72,1998,662.12 ,0 
72,1999,661.58 ,1 
72,2000,665.07 ,1 
72,2001,667.34 ,1 
72,2002,670.44 ,1 
72,2003,673.84 ,1 
72,2004,677.51 ,1 
72,2005,681.85 ,1 
72,2006,686.06 ,1 
72,2007,691.11 ,1 
72,2008,695.89 ,1 
72,2009,699.32 ,1 
72,2010,704.21 ,1 
73,1960,494.82 ,1 
73,1961,496.60 ,1 
73,1962,497.65 ,1 
73,1963,501.68 ,1 
73,1964,506.77 ,1 
73,1965,524.24 ,1 
73,1966,522.06 ,1 
73,1967,527.44 ,1 
73,1968,528.57 ,1 
73,1969,532.69 ,1 
73,1970,535.46 ,1 
73,1971,534.80 ,1 
73,1972,531.94 ,1 
73,1973,532.88 ,1 
73,1974,531.71 ,1 
73,1975,538.11 ,1 
73,1976,537.39 ,1 
73,1977,542.02 ,1 
73,1978,545.20 ,1 
73,1979,537.47 ,1 
73,1980,541.65 ,1 
73,1981,545.16 ,1 
73,1982,546.26 ,1 
73,1983,551.03 ,1 
73,1984,552.53 ,1 
73,1985,555.40 ,1 
73,1986,557.84 ,1 
73,1987,559.53 ,1 
73,1988,566.57 ,1 
73,1989,570.23 ,1 
73,1990,573.52 ,1 
73,1991,572.52 ,1 
73,1992,575.84 ,1 
73,1993,578.52 ,1 
73,1994,583.03 ,1 
73,1995,588.43 ,1 
73,1996,593.86 ,1 
73,1997,596.02 ,1 
73,1998,600.25 ,1 
73,1999,605.65 ,1 
73,2000,607.91 ,1 
73,2001,611.35 ,1 
73,2002,613.45 ,1 
73,2003,619.92 ,1 
73,2004,626.34 ,1 
73,2005,633.74 ,1 
73,2006,641.13 ,1 
73,2007,649.04 ,1 
73,2008,652.43 ,1 
73,2009,659.73 ,1 
73,2010,666.78 ,1 
77,1960,922.13 ,1 
77,1961,920.09 ,1 
77,1962,926.23 ,1 
77,1963,934.23 ,1 
77,1964,941.91 ,1 
77,1965,947.29 ,1 
77,1966,953.97 ,1 
77,1967,951.09 ,1 
77,1968,944.09 ,1 
77,1969,945.50 ,1 
77,1970,952.17 ,1 
77,1971,963.64 ,1 
77,1972,968.17 ,1 
77,1973,973.24 ,1 
77,1974,977.44 ,1 
77,1975,976.81 ,1 
77,1976,981.60 ,1 
77,1977,989.31 ,1 
77,1978,994.37 ,1 
77,1979,998.14 ,1 
77,1980,1002.70 ,1 
77,1981,1005.70 ,1 
77,1982,1006.50 ,1 
77,1983,1003.00 ,1 
77,1984,1006.00 ,1 
77,1985,1008.40 ,1 
77,1986,1013.80 ,1 
77,1987,1020.90 ,1 
77,1988,1019.20 ,1 
77,1989,1018.30 ,1 
77,1990,1018.60 ,1 
77,1991,1017.30 ,1 
77,1992,1012.60 ,1 
77,1993,1012.90 ,1 
77,1994,1015.50 ,1 
77,1995,1015.10 ,1 
77,1996,1019.20 ,1 
77,1997,1023.20 ,1 
77,1998,1028.30 ,1 
77,1999,1031.10 ,1 
77,2000,1033.90 ,1 
77,2001,1036.50 ,1 
77,2002,1035.70 ,1 
77,2003,1037.40 ,1 
77,2004,1044.10 ,1 
77,2005,1049.50 ,1 
77,2006,1051.70 ,1 
77,2007,1055.00 ,1 
77,2008,1054.40 ,1 
77,2009,1047.20 ,1 
77,2010,1043.30 ,1 
78,1960,867.04 ,1 
78,1961,874.36 ,1 
78,1962,879.21 ,1 
78,1963,885.69 ,1 
78,1964,889.37 ,1 
78,1965,894.58 ,1 
78,1966,891.95 ,1 
78,1967,890.59 ,1 
78,1968,903.55 ,1 
78,1969,913.66 ,1 
78,1970,917.40 ,1 
78,1971,924.89 ,1 
78,1972,935.16 ,1 
78,1973,934.40 ,1 
78,1974,938.04 ,1 
78,1975,939.02 ,1 
78,1976,938.09 ,1 
78,1977,935.85 ,1 
78,1978,938.45 ,1 
78,1979,941.97 ,1 
78,1980,946.22 ,1 
78,1981,949.25 ,1 
78,1982,949.16 ,1 
78,1983,950.79 ,1 
78,1984,950.39 ,1 
78,1985,952.01 ,1 
78,1986,955.15 ,1 
78,1987,960.47 ,1 
78,1988,960.82 ,1 
78,1989,959.99 ,1 
78,1990,963.50 ,1 
78,1991,964.90 ,1 
78,1992,966.92 ,1 
78,1993,969.67 ,1 
78,1994,973.79 ,1 
78,1995,977.58 ,1 
78,1996,980.44 ,1 
78,1997,980.77 ,1 
78,1998,982.67 ,1 
78,1999,983.37 ,1 
78,2000,989.53 ,1 
78,2001,987.13 ,1 
78,2002,984.45 ,1 
78,2003,984.14 ,1 
78,2004,987.25 ,1 
78,2005,990.46 ,1 
78,2006,994.23 ,1 
78,2007,997.64 ,1 
78,2008,1000.00 ,1 
78,2009,998.41 ,1 
78,2010,1001.10 ,1 
79,1960,867.38 ,1 
79,1961,874.60 ,1 
79,1962,879.94 ,1 
79,1963,884.67 ,1 
79,1964,886.60 ,1 
79,1965,888.98 ,1 
79,1966,894.01 ,1 
79,1967,900.22 ,1 
79,1968,905.93 ,1 
79,1969,911.28 ,1 
79,1970,915.93 ,1 
79,1971,917.26 ,1 
79,1972,920.32 ,1 
79,1973,926.52 ,1 
79,1974,931.22 ,1 
79,1975,928.51 ,1 
79,1976,934.90 ,1 
79,1977,937.00 ,1 
79,1978,939.83 ,1 
79,1979,945.33 ,1 
79,1980,948.50 ,1 
79,1981,949.22 ,1 
79,1982,949.56 ,1 
79,1983,950.69 ,1 
79,1984,953.84 ,1 
79,1985,956.57 ,1 
79,1986,959.38 ,1 
79,1987,962.51 ,1 
79,1988,966.58 ,1 
79,1989,969.83 ,1 
79,1990,971.78 ,1 
79,1991,973.23 ,1 
79,1992,973.94 ,1 
79,1993,973.02 ,1 
79,1994,975.13 ,1 
79,1995,977.97 ,1 
79,1996,979.07 ,1 
79,1997,980.87 ,1 
79,1998,982.28 ,1 
79,1999,983.70 ,1 
79,2000,987.24 ,1 
79,2001,989.03 ,1 
79,2002,989.16 ,1 
79,2003,988.33 ,1 
79,2004,989.07 ,1 
79,2005,989.25 ,1 
79,2006,990.86 ,1 
79,2007,991.79 ,1 
79,2008,989.86 ,1 
79,2009,984.08 ,1 
79,2010,985.13 ,1 
82,1960,895.47 ,1 
82,1961,904.23 ,1 
82,1962,911.84 ,1 
82,1963,918.95 ,1 
82,1964,928.95 ,1 
82,1965,933.54 ,1 
82,1966,942.73 ,1 
82,1967,952.31 ,1 
82,1968,964.09 ,1 
82,1969,973.79 ,1 
82,1970,976.85 ,1 
82,1971,980.09 ,1 
82,1972,986.76 ,1 
82,1973,993.66 ,1 
82,1974,990.52 ,1 
82,1975,991.96 ,1 
82,1976,995.12 ,1 
82,1977,998.45 ,1 
82,1978,1002.70 ,1 
82,1979,1007.20 ,1 
82,1980,1009.20 ,1 
82,1981,1011.30 ,1 
82,1982,1013.40 ,1 
82,1983,1014.30 ,1 
82,1984,1016.70 ,1 
82,1985,1021.10 ,1 
82,1986,1023.40 ,1 
82,1987,1026.60 ,1 
82,1988,1032.70 ,1 
82,1989,1037.50 ,1 
82,1990,1042.20 ,1 
82,1991,1045.20 ,1 
82,1992,1045.70 ,1 
82,1993,1045.70 ,1 
82,1994,1046.20 ,1 
82,1995,1047.70 ,1 
82,1996,1050.00 ,1 
82,1997,1051.30 ,1 
82,1998,1049.00 ,1 
82,1999,1048.60 ,1 
82,2000,1051.30 ,1 
82,2001,1051.30 ,1 
82,2002,1051.30 ,1 
82,2003,1052.50 ,1 
82,2004,1055.20 ,1 
82,2005,1057.10 ,1 
82,2006,1059.10 ,1 
82,2007,1061.40 ,1 
82,2008,1060.30 ,1 
82,2009,1053.90 ,1 
82,2010,1057.90 ,1 
84,1960,556.39 ,0 
84,1961,545.18 ,0 
84,1962,551.07 ,0 
84,1963,556.30 ,0 
84,1964,557.92 ,0 
84,1965,556.65 ,0 
84,1966,567.11 ,0 
84,1967,567.09 ,0 
84,1968,571.40 ,0 
84,1969,575.64 ,0 
84,1970,567.39 ,0 
84,1971,583.88 ,0 
84,1972,596.07 ,0 
84,1973,598.17 ,0 
84,1974,598.49 ,0 
84,1975,595.67 ,0 
84,1976,594.09 ,0 
84,1977,599.40 ,0 
84,1978,602.34 ,0 
84,1979,605.91 ,0 
84,1980,607.55 ,0 
84,1981,607.44 ,0 
84,1982,605.12 ,0 
84,1983,602.62 ,0 
84,1984,600.59 ,0 
84,1985,601.09 ,0 
84,1986,604.36 ,0 
84,1987,606.53 ,0 
84,1988,609.02 ,0 
84,1989,610.14 ,0 
84,1990,610.85 ,0 
84,1991,608.95 ,0 
84,1992,604.90 ,0 
84,1993,602.09 ,0 
84,1994,601.65 ,0 
84,1995,603.07 ,0 
84,1996,604.38 ,0 
84,1997,602.21 ,0 
84,1998,602.89 ,0 
84,1999,602.62 ,0 
84,2000,600.65 ,0 
84,2001,601.77 ,0 
84,2002,599.69 ,1 
84,2003,599.95 ,1 
84,2004,602.31 ,1 
84,2005,605.45 ,1 
84,2006,609.01 ,1 
84,2007,613.23 ,1 
84,2008,612.19 ,1 
84,2009,612.22 ,1 
84,2010,615.00 ,1 
89,1960,705.07 ,1 
89,1961,707.33 ,0 
89,1962,707.03 ,0 
89,1963,713.51 ,0 
89,1964,718.26 ,0 
89,1965,720.86 ,0 
89,1966,730.44 ,0 
89,1967,734.05 ,0 
89,1968,742.88 ,0 
89,1969,753.89 ,0 
89,1970,759.77 ,0 
89,1971,765.61 ,0 
89,1972,767.94 ,0 
89,1973,777.32 ,0 
89,1974,782.29 ,0 
89,1975,786.14 ,0 
89,1976,794.59 ,0 
89,1977,802.56 ,0 
89,1978,809.93 ,0 
89,1979,814.98 ,0 
89,1980,811.92 ,0 
89,1981,816.34 ,0 
89,1982,821.86 ,0 
89,1983,830.62 ,0 
89,1984,837.18 ,0 
89,1985,842.77 ,0 
89,1986,851.94 ,0 
89,1987,861.53 ,0 
89,1988,870.68 ,1 
89,1989,876.25 ,1 
89,1990,883.86 ,1 
89,1991,891.91 ,1 
89,1992,896.71 ,1 
89,1993,901.77 ,1 
89,1994,909.07 ,1 
89,1995,916.41 ,1 
89,1996,922.22 ,1 
89,1997,925.83 ,1 
89,1998,918.01 ,1 
89,1999,926.36 ,1 
89,2000,933.67 ,1 
89,2001,936.82 ,1 
89,2002,943.17 ,1 
89,2003,945.44 ,1 
89,2004,949.58 ,1 
89,2005,953.26 ,1 
89,2006,957.97 ,1 
89,2007,962.63 ,1 
89,2008,964.59 ,1 
89,2009,964.62 ,1 
89,2010,970.34 ,1 
93,1960,646.86 ,0 
93,1961,646.89 ,0 
93,1962,645.80 ,0 
93,1963,645.60 ,0 
93,1964,648.13 ,0 
93,1965,650.28 ,0 
93,1966,655.14 ,0 
93,1967,659.06 ,0 
93,1968,661.08 ,0 
93,1969,665.44 ,0 
93,1970,669.17 ,0 
93,1971,671.21 ,0 
93,1972,672.48 ,0 
93,1973,667.38 ,0 
93,1974,669.16 ,0 
93,1975,662.73 ,0 
93,1976,665.02 ,0 
93,1977,663.74 ,0 
93,1978,665.57 ,0 
93,1979,665.76 ,0 
93,1980,658.40 ,0 
93,1981,652.85 ,0 
93,1982,646.90 ,0 
93,1983,641.79 ,0 
93,1984,637.19 ,0 
93,1985,634.89 ,0 
93,1986,632.75 ,0 
93,1987,632.13 ,0 
93,1988,631.11 ,0 
93,1989,601.50 ,0 
93,1990,531.60 ,0 
93,1991,517.95 ,0 
93,1992,476.53 ,0 
93,1993,437.68 ,0 
93,1994,412.68 ,0 
93,1995,405.67 ,0 
93,1996,412.03 ,0 
93,1997,477.57 ,0 
93,1998,496.21 ,0 
93,1999,510.35 ,0 
93,2000,528.32 ,0 
93,2001,528.00 ,0 
93,2002,529.72 ,0 
93,2003,490.80 ,0 
93,2004,491.57 ,1 
93,2005,493.87 ,1 
93,2006,497.34 ,1 
93,2007,501.51 ,1 
93,2008,503.29 ,1 
93,2009,503.03 ,1 
93,2010,504.36 ,1 
96,1960,559.96 ,1 
96,1961,561.85 ,1 
96,1962,563.35 ,1 
96,1963,563.60 ,1 
96,1964,565.18 ,1 
96,1965,565.40 ,1 
96,1966,567.99 ,1 
96,1967,571.92 ,1 
96,1968,575.26 ,1 
96,1969,580.47 ,1 
96,1970,582.11 ,1 
96,1971,581.37 ,1 
96,1972,579.02 ,1 
96,1973,583.96 ,1 
96,1974,585.89 ,1 
96,1975,590.00 ,1 
96,1976,591.44 ,1 
96,1977,594.59 ,1 
96,1978,598.30 ,1 
96,1979,602.79 ,1 
96,1980,606.83 ,1 
96,1981,610.83 ,1 
96,1982,613.42 ,1 
96,1983,616.71 ,1 
96,1984,620.29 ,1 
96,1985,623.78 ,1 
96,1986,626.64 ,1 
96,1987,626.96 ,1 
96,1988,628.03 ,1 
96,1989,628.99 ,1 
96,1990,633.95 ,1 
96,1991,637.27 ,1 
96,1992,640.45 ,1 
96,1993,646.09 ,1 
96,1994,650.63 ,1 
96,1995,655.21 ,1 
96,1996,658.33 ,1 
96,1997,664.06 ,1 
96,1998,668.21 ,1 
